group,Source,Record.Type,ID,species,spp,Latitude,Longitude,Collector,Date collected,Sex,Data.Resource.Name
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170808-06,laevis,Aipysurus laevis laevis,-21.55711,114.69176,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-08,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170809-01,laevis,Aipysurus laevis laevis,-21.477015,114.704675,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-09,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170809-03,laevis,Aipysurus laevis laevis,-21.52123,114.72207,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-09,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170810-01,laevis,Aipysurus laevis laevis,-21.68917,114.73473,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-10,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170813-01,laevis,Aipysurus laevis laevis,-20.74362,116.11592,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-13,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170815-01,laevis,Aipysurus laevis laevis,-20.81831,116.20197,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-15,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170815-03,laevis,Aipysurus laevis laevis,-20.78315,116.24828,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-15,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170815-04,laevis,Aipysurus laevis laevis,-20.78377,116.24638,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-15,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170816-01,laevis,Aipysurus laevis laevis,-20.86957,116.16207,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-16,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170820-03,laevis,Aipysurus laevis laevis,-19.723,119.747375,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-20,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170820-04,laevis,Aipysurus laevis laevis,-19.723,119.747375,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-20,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170820-05,laevis,Aipysurus laevis laevis,-19.723,119.747375,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-20,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170822-01,laevis,Aipysurus laevis laevis,-19.75854,119.87187,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-22,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170822-02,laevis,Aipysurus laevis laevis,-19.79095,119.94598,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-22,,
WAFish_Nat17b,"Department of Fisheries, WA",Research Trawl Survey,SS170822-03,laevis,Aipysurus laevis laevis,-19.78478,119.94202,"Department of Fisheries, WA (ID: Udyawer, V)",2017-08-22,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,53581,laevis,Aipysurus laevis laevis,-19.29696,152.23517,Reef Life Survey (Diver: ATC),2012-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,53582,laevis,Aipysurus laevis laevis,-19.29696,152.23517,Reef Life Survey (Diver: ATC),2012-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,63691,laevis,Aipysurus laevis laevis,-23.5803,155.53659,Reef Life Survey (Diver: WCB),2013-05-17,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,63747,laevis,Aipysurus laevis laevis,-23.5803,155.53659,Reef Life Survey (Diver: SRG),2013-05-17,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,63748,laevis,Aipysurus laevis laevis,-23.5803,155.53659,Reef Life Survey (Diver: SRG),2013-05-17,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,63908,laevis,Aipysurus laevis laevis,-10.3022,144.52468,Reef Life Survey (Diver: IVS),2015-08-01,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,64270,laevis,Aipysurus laevis laevis,-19.28441,152.21197,Reef Life Survey (Diver: ATC),2012-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,64271,laevis,Aipysurus laevis laevis,-19.28441,152.21197,Reef Life Survey (Diver: ATC),2012-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,65488,laevis,Aipysurus laevis laevis,-19.24287,152.35543,Reef Life Survey (Diver: JPS),2016-06-08,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,65599,laevis,Aipysurus laevis laevis,-23.24175,155.56126,Reef Life Survey (Diver: RSS),2013-05-18,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,65729,laevis,Aipysurus laevis laevis,-22.16999,155.47559,Reef Life Survey (Diver: WCB),2013-05-19,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,65730,laevis,Aipysurus laevis laevis,-22.16999,155.47559,Reef Life Survey (Diver: WCB),2013-05-19,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,65836,laevis,Aipysurus laevis laevis,-19.28476,152.22077,Reef Life Survey (Diver: ATC),2012-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,65837,laevis,Aipysurus laevis laevis,-19.28476,152.22077,Reef Life Survey (Diver: ATC),2012-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,65947,laevis,Aipysurus laevis laevis,-10.44697,144.43347,Reef Life Survey (Diver: JS),2015-07-31,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,66756,laevis,Aipysurus laevis laevis,-10.06544,144.52417,Reef Life Survey (Diver: GJE),2015-11-29,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,67839,laevis,Aipysurus laevis laevis,-23.24441,155.56322,Reef Life Survey (Diver: RSS),2013-05-18,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,67840,laevis,Aipysurus laevis laevis,-23.24441,155.56322,Reef Life Survey (Diver: RSS),2013-05-18,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,67964,laevis,Aipysurus laevis laevis,-23.24794,155.56715,Reef Life Survey (Diver: WCB),2013-05-18,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,69950,laevis,Aipysurus laevis laevis,-22.17677,155.47404,Reef Life Survey (Diver: RSS),2013-05-19,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,70135,laevis,Aipysurus laevis laevis,-22.16356,155.45378,Reef Life Survey (Diver: RSS),2013-05-19,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,70819,laevis,Aipysurus laevis laevis,-23.24725,155.53484,Reef Life Survey (Diver: SRG),2013-05-17,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,71335,laevis,Aipysurus laevis laevis,-23.25288,155.55157,Reef Life Survey (Diver: RSS),2013-05-17,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,71910,laevis,Aipysurus laevis laevis,-18.98672,152.34509,Reef Life Survey (Diver: JPS),2016-06-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,72186,laevis,Aipysurus laevis laevis,-19.28476,152.22077,Reef Life Survey (Diver: GJE),2016-06-07,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,72482,laevis,Aipysurus laevis laevis,-22.1868,155.36615,Reef Life Survey (Diver: SRG),2013-05-20,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,72664,laevis,Aipysurus laevis laevis,-22.18985,155.35547,Reef Life Survey (Diver: RSS),2013-05-21,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,72665,laevis,Aipysurus laevis laevis,-22.18985,155.35547,Reef Life Survey (Diver: RSS),2013-05-21,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,72903,laevis,Aipysurus laevis laevis,-21.85174,153.521225,Reef Life Survey (Diver: GJE),2013-06-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,73091,laevis,Aipysurus laevis laevis,-21.25707,155.7542,Reef Life Survey (Diver: GJE),2013-06-04,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,73692,laevis,Aipysurus laevis laevis,-20.9767,154.345318,Reef Life Survey (Diver: GER),2013-06-07,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,73754,laevis,Aipysurus laevis laevis,-20.99268,154.34946,Reef Life Survey (Diver: GJE),2013-06-07,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,73825,laevis,Aipysurus laevis laevis,-20.99268,154.34946,Reef Life Survey (Diver: SRG),2013-06-07,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,75125,laevis,Aipysurus laevis laevis,-22.18602,155.17601,Reef Life Survey (Diver: SRG),2013-05-22,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,75534,laevis,Aipysurus laevis laevis,-21.91631,153.58669,Reef Life Survey (Diver: GER),2013-06-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,76079,laevis,Aipysurus laevis laevis,-21.00829,154.38995,Reef Life Survey (Diver: SRG),2013-06-06,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,76143,laevis,Aipysurus laevis laevis,-21.01246,154.38369,Reef Life Survey (Diver: GER),2013-06-06,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,76211,laevis,Aipysurus laevis laevis,-21.020283,154.3699,Reef Life Survey (Diver: SRG),2013-06-08,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,76579,laevis,Aipysurus laevis laevis,-19.09532,152.38714,Reef Life Survey (Diver: TPC),2012-09-12,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,77207,laevis,Aipysurus laevis laevis,-19.23026,152.32594,Reef Life Survey (Diver: JPS),2016-06-08,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,77276,laevis,Aipysurus laevis laevis,-22.19702,155.30064,Reef Life Survey (Diver: RSS),2013-05-21,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,77445,laevis,Aipysurus laevis laevis,-21.89604,153.54306,Reef Life Survey (Diver: GER),2013-06-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,77507,laevis,Aipysurus laevis laevis,-21.89604,153.54306,Reef Life Survey (Diver: SRG),2013-06-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,77508,laevis,Aipysurus laevis laevis,-21.89604,153.54306,Reef Life Survey (Diver: SRG),2013-06-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,77581,laevis,Aipysurus laevis laevis,-19.25323,152.3482,Reef Life Survey (Diver: TPC),2012-09-11,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,77582,laevis,Aipysurus laevis laevis,-19.25323,152.3482,Reef Life Survey (Diver: TPC),2012-09-11,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,77673,laevis,Aipysurus laevis laevis,-19.25323,152.3482,Reef Life Survey (Diver: GJE),2016-06-08,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,77788,laevis,Aipysurus laevis laevis,-21.24541,155.76497,Reef Life Survey (Diver: SRG),2013-06-04,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,78049,laevis,Aipysurus laevis laevis,-21.0003,154.3944,Reef Life Survey (Diver: SRG),2013-06-06,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,78540,laevis,Aipysurus laevis laevis,-21.020283,154.3699,Reef Life Survey (Diver: SRG),2013-06-08,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,79496,laevis,Aipysurus laevis laevis,-22.18985,155.35547,Reef Life Survey (Diver: RSS),2013-05-21,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,79580,laevis,Aipysurus laevis laevis,-19.23026,152.32594,Reef Life Survey (Diver: ATC),2012-09-11,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,79581,laevis,Aipysurus laevis laevis,-19.23026,152.32594,Reef Life Survey (Diver: ATC),2012-09-11,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,79666,laevis,Aipysurus laevis laevis,-19.23026,152.32594,Reef Life Survey (Diver: TPC),2012-09-11,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,79739,laevis,Aipysurus laevis laevis,-19.23026,152.32594,Reef Life Survey (Diver: GJE),2016-06-08,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,79785,laevis,Aipysurus laevis laevis,-21.89659,153.5935,Reef Life Survey (Diver: GER),2013-06-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,79828,laevis,Aipysurus laevis laevis,-21.89659,153.5935,Reef Life Survey (Diver: SRG),2013-06-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,79885,laevis,Aipysurus laevis laevis,-21.89729,153.53757,Reef Life Survey (Diver: GJE),2013-06-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,80046,laevis,Aipysurus laevis laevis,-21.25066,155.75829,Reef Life Survey (Diver: GJE),2013-06-04,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,80217,laevis,Aipysurus laevis laevis,-21.248,155.76361,Reef Life Survey (Diver: GJE),2013-06-04,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,80218,laevis,Aipysurus laevis laevis,-21.248,155.76361,Reef Life Survey (Diver: GJE),2013-06-04,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,80511,laevis,Aipysurus laevis laevis,-20.98007,154.39075,Reef Life Survey (Diver: GER),2013-06-06,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,190913,laevis,Aipysurus laevis laevis,-21.86648,114.15926,Reef Life Survey (Diver: BKJ),2015-07-30,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,197819,laevis,Aipysurus laevis laevis,-21.83921,114.17564,Reef Life Survey (Diver: TPC),2015-07-30,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,201629,laevis,Aipysurus laevis laevis,-11.97452,123.32136,Reef Life Survey (Diver: AJG),2013-09-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,201696,laevis,Aipysurus laevis laevis,-11.97452,123.32136,Reef Life Survey (Diver: SRG),2013-09-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,201697,laevis,Aipysurus laevis laevis,-11.97452,123.32136,Reef Life Survey (Diver: SRG),2013-09-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,203908,laevis,Aipysurus laevis laevis,-12.8034,124.2757,Reef Life Survey (Diver: RSS),2013-08-30,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,203960,laevis,Aipysurus laevis laevis,-12.8034,124.2757,Reef Life Survey (Diver: AJG),2013-08-30,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,204040,laevis,Aipysurus laevis laevis,-12.8034,124.2757,Reef Life Survey (Diver: SRG),2013-08-30,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,204041,laevis,Aipysurus laevis laevis,-12.8034,124.2757,Reef Life Survey (Diver: SRG),2013-08-30,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,208607,laevis,Aipysurus laevis laevis,-20.119,118.46883,Reef Life Survey (Diver: GJE),2013-10-13,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,212566,laevis,Aipysurus laevis laevis,-20.9946,115.4799,Reef Life Survey (Diver: GJE),2013-10-28,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,213514,laevis,Aipysurus laevis laevis,-11.9834,123.3271,Reef Life Survey (Diver: SRG),2013-09-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,215857,laevis,Aipysurus laevis laevis,-11.9834,123.3271,Reef Life Survey (Diver: RSS),2013-09-02,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,218338,laevis,Aipysurus laevis laevis,-11.97961,123.38074,Reef Life Survey (Diver: RSS),2013-09-01,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,218409,laevis,Aipysurus laevis laevis,-11.97961,123.38074,Reef Life Survey (Diver: RSS),2013-09-01,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,219615,laevis,Aipysurus laevis laevis,-12.5583,124.0382,Reef Life Survey (Diver: RSS),2013-08-31,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,219665,laevis,Aipysurus laevis laevis,-12.5583,124.0382,Reef Life Survey (Diver: SRG),2013-08-31,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,220220,laevis,Aipysurus laevis laevis,-14.0717,121.95083,Reef Life Survey (Diver: RSS),2013-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,220320,laevis,Aipysurus laevis laevis,-14.0717,121.95083,Reef Life Survey (Diver: AJG),2013-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,220417,laevis,Aipysurus laevis laevis,-14.0747,121.78767,Reef Life Survey (Diver: RSS),2013-09-10,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,220418,laevis,Aipysurus laevis laevis,-14.0747,121.78767,Reef Life Survey (Diver: RSS),2013-09-10,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,220527,laevis,Aipysurus laevis laevis,-14.0785,121.742,Reef Life Survey (Diver: RSS),2013-09-11,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,222143,laevis,Aipysurus laevis laevis,-14.070388,121.961272,Reef Life Survey (Diver: RSS),2013-09-07,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,222331,laevis,Aipysurus laevis laevis,-14.06257,121.9653,Reef Life Survey (Diver: RSS),2013-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,222419,laevis,Aipysurus laevis laevis,-14.06257,121.9653,Reef Life Survey (Diver: AJG),2013-09-09,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,222653,laevis,Aipysurus laevis laevis,-11.969,123.3794,Reef Life Survey (Diver: AJG),2013-09-01,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,225480,laevis,Aipysurus laevis laevis,-11.97448,123.38116,Reef Life Survey (Diver: RSS),2013-09-01,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,231529,laevis,Aipysurus laevis laevis,-9.52823,129.17178,Reef Life Survey (Diver: TPC),2015-09-07,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,233830,laevis,Aipysurus laevis laevis,-9.52704,129.1726,Reef Life Survey (Diver: TPC),2015-09-07,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,272488,laevis,Aipysurus laevis laevis,-24.88209,152.48897,Reef Life Survey (Diver: NAD),2010-07-17,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,272502,laevis,Aipysurus laevis laevis,-24.88209,152.48897,Reef Life Survey (Diver: TRD),2010-07-17,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,274840,laevis,Aipysurus laevis laevis,-24.88209,152.48897,Reef Life Survey (Diver: NAD),2010-07-17,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,282329,laevis,Aipysurus laevis laevis,-23.19801,150.96855,Reef Life Survey (Diver: NAD),2010-07-13,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,283157,laevis,Aipysurus laevis laevis,-15.52331,140.1165,Reef Life Survey (Diver: JPS),2015-11-16,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,283216,laevis,Aipysurus laevis laevis,-15.45387,140.18198,Reef Life Survey (Diver: GJE),2015-11-16,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,283217,laevis,Aipysurus laevis laevis,-15.45387,140.18198,Reef Life Survey (Diver: GJE),2015-11-16,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,283281,laevis,Aipysurus laevis laevis,-15.45387,140.18198,Reef Life Survey (Diver: JPS),2015-11-16,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,284993,laevis,Aipysurus laevis laevis,-15.88759,139.03468,Reef Life Survey (Diver: AJG),2015-11-13,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,286993,laevis,Aipysurus laevis laevis,-19.304417,147.625444,Reef Life Survey (Diver: GJE),2013-06-27,,
RLS,Reef Life Survey,Snorkel/SCUBA Survey,287524,laevis,Aipysurus laevis laevis,-10.50174,141.22799,Reef Life Survey (Diver: GJE),2015-11-22,,
Survey_Char,"Nitchke, C",Spotlight Survey,KLS0793,laevis,Aipysurus laevis laevis,-22.06027778,114.3238889,"Nitchke, C.",2017-04-12,Female,
Survey_Char,"Nitchke, C",Spotlight Survey,KLS0796,laevis,Aipysurus laevis laevis,-22.07666667,114.4625,"Nitchke, C.",2017-04-12,Female,
Survey_Char,"Nitchke, C",Spotlight Survey,KLS0797,laevis,Aipysurus laevis laevis,-22.08416667,114.2386111,"Nitchke, C.",2017-04-12,Female,
Survey_Kate,"Sanders, K",Spotlight Survey,KLS0462,laevis,Aipysurus laevis laevis,-18.0018,121.9077167,"Sanders, K.",2014-05-14,Female,
Survey_Kate,"Sanders, K",Spotlight Survey,KLS0467,laevis,Aipysurus laevis laevis,-18.03708333,121.8708,"Sanders, K.",2014-05-14,,
Survey_Kate,"Sanders, K",Spotlight Survey,KLS0470,laevis,Aipysurus laevis laevis,-18.03708333,121.8708,"Sanders, K.",2014-05-14,Female,
Survey_Kate,"Sanders, K",Spotlight Survey,KLS0459,laevis,Aipysurus laevis laevis,-18.0169,121.9022333,"Sanders, K.",2014-05-14,Female,
Survey_Kate,"Sanders, K",Spotlight Survey,KLS0463,laevis,Aipysurus laevis laevis,-18.00745,121.9883667,"Sanders, K.",2014-05-14,Male,
Survey_Kate,"Sanders, K",Spotlight Survey,KLS0472,laevis,Aipysurus laevis laevis,-17.98996667,122.03565,"Sanders, K.",2014-05-15,Female,
Survey_Kate,"Sanders, K",Spotlight Survey,KLS0478,laevis,Aipysurus laevis laevis,-17.97961667,122.0516333,"Sanders, K.",2014-05-15,Female,
Survey_Kate,"Sanders, K",Spotlight Survey,KLS0510,laevis,Aipysurus laevis laevis,-17.59182,122.02198,"Sanders, K.",2014-06-20,,
Survey_Kate,"Sanders, K",Spotlight Survey,,laevis,Aipysurus laevis laevis,-17.56457,122.0235,"Sanders, K.",2014-06-20,,
Survey_Kate,"Sanders, K",Spotlight Survey,KLS0511,laevis,Aipysurus laevis laevis,-17.57944,122.0957,"Sanders, K.",2014-06-21,,
Survey_Kate,"Sanders, K",Spotlight Survey,,laevis,Aipysurus laevis laevis,-17.5815,122.08602,"Sanders, K.",2014-06-21,,
Survey_Kate,"Sanders, K",Spotlight Survey,,laevis,Aipysurus laevis laevis,-17.58562,122.06203,"Sanders, K.",2014-06-21,,
